3789,hacking group,tealing massive amounts of industrial data.,"LAS VEGAS—Today at the Black Hat information security conference, Dell SecureWorks researchers unveiled a report on a newly detected hacking group that has targeted companies around the world while stealing massive amounts of industrial data.",R13
3790,The group,law firms,"The group, believed to be based in China, has also targeted defense contractors, colleges and universities, law firms, and political organizations—including organizations related to Chinese minority ethnic groups.",R3
3791, Emissary Panda,United Kingdom,the United Kingdom had data stolen by members of Emissary Panda.,R2
3792,The group,political organizations,"The group, believed to be based in China, has also targeted defense contractors, colleges and universities, law firms, and political organizations—including organizations related to Chinese minority ethnic groups.",R3
3793, Emissary Panda,US,the US had data stolen by members of Emissary Panda.,R2
3794,Threat Group 3390,watering hole,"Designated as Threat Group 3390 and nicknamed ""Emissary Panda"" by researchers, the hacking group has compromised victims' networks largely through ""watering hole"" attacks launched from over 100 compromised legitimate websites, sites picked because they were known to be frequented by those targeted in the attack.",R6
3795,The group,China,"The group, believed to be based in China, has also targeted defense contractors, colleges and universities, law firms, and political organizations—including organizations related to Chinese minority ethnic groups.",R1
3796,TG-3390,CVE-2011-3544,"No zero-day vulnerabilities were used to breach targeted networks, instead ""TG-3390 relied on old vulnerabilities such as CVE-2011-3544""—a near-year-old Java security hole—""and CVE-2010-0738 to compromise their targets,"" Dell SecureWorks' researchers reported. ",R6
3797,TG-3390,CVE-2010-0738,"No zero-day vulnerabilities were used to breach targeted networks, instead ""TG-3390 relied on old vulnerabilities such as CVE-2011-3544""—a near-year-old Java security hole—""and CVE-2010-0738 to compromise their targets,"" Dell SecureWorks' researchers reported. ",R6
3798,group,interfaces developed for Standard (Simplified) Chinese,"The group used a number of tools common to other Chinese hacking groups, but they had a few unique tools of their own with interfaces developed for Standard (Simplified) Chinese.",R7
3799,attackers,drop an exploit on the desirable target's PC,"If the address falls within ranges that the attackers are interested in, the malicious site waits for their next page view to drop an exploit on the desirable target's PC.",R6
3800,Emissary Panda,code embedded in the sites to a malicious webpage,"Visitors to sites exploited by Emissary Panda are directed by code embedded in the sites to a malicious webpage, which screens their IP address.",R6
3801,There,spear-phishing attack,There has also been at least one victim targeted by a spear-phishing attack.,R6
3802,threat groups,Chinese,"A variety of malware, including the PlugX tool, was shared with other known Chinese threat groups.",R1
3803,the group,Windows network domain controllers and Exchange e-mail servers,"Once inside networks, the group generally targeted Windows network domain controllers and Exchange e-mail servers, targeting user credentials to allow them to move to other systems throughout the targeted network.",R3
3804,They,Internet Information Server,They used an exploit of Internet Information Server to inject keylogger and backdoor malware onto the Exchange server.,R8
3806,threat groups,PlugX,"A variety of malware, including the PlugX tool, was shared with other known Chinese threat groups.",R7
3807,attackers,blend in on the victim’s network and hide their activity in a sea of legitimate processes,"By using such features and tools, attackers are hoping to blend in on the victim’s network and hide their activity in a sea of legitimate processes.",R6
3809,TAA,January 2018," January 2018, TAA triggered an alert at a large telecoms operator in Southeast Asia",R11
3811,Thrip,PsExec,Thrip was using PsExec to move laterally between computers on the company’s network.,R7
3812,TAA,large telecoms operator,TAA triggered an alert at a large telecoms operator in Southeast Asia,R4
3813,TAA,Southeast Asia,AA triggered an alert at a large telecoms operator in Southeast Asia,R2
3816,Thrip,Infostealer.Catchamas,Thrip was attempting to remotely install a previously unknown piece of malware (Infostealer.Catchamas) on computers within the victim’s network.,R6
3817,Thrip attacks,China,three computers in China being used to launch the Thrip attacks.,R1
3818,Thrip,satellite communications operator,Perhaps the most worrying discovery we made was that Thrip had targeted a satellite communications operator.,R3
3819,Thrip,a satellite communications operator,Perhaps the most worrying discovery we made was that Thrip had targeted a satellite communications operator.,R3
3820,Thrip, operational side of the company,Thrip seemed to be mainly interested in the operational side of the company,R4
3821,Thrip,spying,This suggests to us that Thrip’s motives go beyond spying and may also include disruption.,R3
3822,Thrip,land tactics ,"Armed with this information about the malware and living off the land tactics being used by this group of attackers whom we named Thrip, we broadened our search to see if we could find similar patterns that indicated Thrip had been targeting other organizations.",R6
3824,group,telecoms operators,"The group had also targeted three different telecoms operators, all based in Southeast Asia.",R3
3825,group,Southeast Asia,"The group had also targeted three different telecoms operators, all based in Southeast Asia.",R2
3826,Thrip,telecoms companies,"In all cases, based on the nature of the computers infected by Thrip, it appeared that the telecoms companies themselves and not their customers were the targets of these attacks.",R4
